d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,931,0.6472,0.0,4278.0,1.0308,0.0,0.6708,0.0,0.7097,0.0,0.5546,0.0,0.6226,0.0,0.6578,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.5942,0.0,4182.0,1.0386,0.0,0.6914,0.0,0.7157,0.0,0.6134,0.0,0.6606,0.0,0.7366,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,970,0.5814,0.0261,14646.0,1.0208,0.015,0.7243,0.0124,0.7433,0.0424,0.6756,0.0119,0.7075,0.0257,0.7632,0.0315,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,803,0.5853,0.0279,14454.0,1.0716,0.0711,0.7103,0.0352,0.7304,0.0318,0.631,0.0656,0.6756,0.0445,0.7556,0.0281,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,975,0.5552,0.0,14646.0,1.1837,0.0,0.7284,0.0,0.7979,0.0,0.6148,0.0,0.6944,0.0,0.7998,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,784,0.6087,0.0264,14454.0,1.0594,0.0635,0.6914,0.0241,0.6943,0.0328,0.6508,0.0532,0.6702,0.0312,0.7286,0.032,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,864,0.5627,0.0626,5592.0,0.9903,0.0065,0.7215,0.0393,0.7251,0.046,0.6982,0.0352,0.7113,0.0401,0.7774,0.0627,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,918,0.5929,0.0134,5464.0,1.0501,0.0328,0.7133,0.0323,0.7147,0.0159,0.6754,0.1156,0.6878,0.0599,0.7405,0.0189,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,479,0.6463,0.0203,5592.0,1.0149,0.0352,0.6403,0.0389,0.6592,0.0544,0.5619,0.0629,0.6039,0.0435,0.6581,0.0381,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,906,0.5936,0.0392,5464.0,0.9682,0.0037,0.7037,0.037,0.7374,0.0436,0.6218,0.0504,0.6746,0.0479,0.7398,0.0528,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,824,0.6264,0.0,19320.0,1.0277,0.0,0.6955,0.0,0.7722,0.0,0.5214,0.0,0.6224,0.0,0.7095,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,957,0.5874,0.0328,19064.0,1.0775,0.0242,0.714,0.035,0.7406,0.005,0.6322,0.0944,0.6786,0.0573,0.7484,0.0409,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,938,0.602,0.037,19320.0,1.1016,0.0025,0.6955,0.0329,0.7435,0.0207,0.584,0.0799,0.6523,0.0582,0.7358,0.0299,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,769,0.6209,0.0262,19064.0,1.1331,0.0778,0.6776,0.0328,0.6975,0.043,0.6051,0.104,0.642,0.0574,0.7041,0.0519,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,993,0.6105,0.0073,4276.0,1.0166,0.0424,0.677,0.002,0.7284,0.0141,0.5708,0.0151,0.64,0.015,0.7192,0.0068,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,529,0.6921,0.0,4180.0,1.1422,0.0,0.5267,0.0,0.5267,0.0,1.0,0.0,0.69,0.0,0.4257,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,756,0.6485,0.0031,4276.0,1.0219,0.033,0.644,0.002,0.662,0.0166,0.544,0.0526,0.595,0.0251,0.667,0.0043,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,551,0.693,0.0,4180.0,1.0514,0.0,0.5391,0.0,0.5357,0.0,0.6148,0.0,0.5725,0.0,0.5327,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,815,0.5892,0.0338,14644.0,1.1923,0.0523,0.7099,0.0185,0.7632,0.0349,0.6105,0.0379,0.6783,0.0372,0.7554,0.0449,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,765,0.6943,0.0,14452.0,1.0863,0.0,0.5226,0.0,0.5263,0.0,0.0855,0.0,0.1471,0.0,0.4982,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,900,0.6438,0.0,14644.0,1.1411,0.0,0.6914,0.0,0.7619,0.0,0.5378,0.0,0.6305,0.0,0.6864,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,933,0.6927,0.0,14452.0,1.1886,0.0,0.5391,0.0,0.5606,0.0,0.3083,0.0,0.3978,0.0,0.5307,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,973,0.6133,0.0323,5590.0,1.0548,0.0112,0.6831,0.0351,0.6927,0.0208,0.6173,0.0621,0.6518,0.0433,0.7104,0.0429,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,22,0.6903,0.0063,5462.0,1.0324,0.0534,0.528,0.0273,0.1768,0.2705,0.1321,0.269,0.1275,0.2342,0.4996,0.0643,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,877,0.645,0.0019,5590.0,1.0606,0.0049,0.6626,0.0124,0.6859,0.0255,0.5816,0.0066,0.629,0.0069,0.675,0.0046,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,696,0.6932,0.0,5462.0,1.0268,0.0,0.5391,0.0,0.5361,0.0,0.437,0.0,0.4815,0.0,0.5115,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,976,0.6084,0.0,19318.0,1.147,0.0,0.7202,0.0,0.7526,0.0,0.6239,0.0,0.6822,0.0,0.7286,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,620,0.6913,0.0,19062.0,1.1331,0.0,0.5226,0.0,0.5789,0.0,0.0924,0.0,0.1594,0.0,0.5568,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,924,0.6112,0.0154,19318.0,1.1409,0.0439,0.69,0.0108,0.7157,0.0012,0.6031,0.0171,0.6545,0.0099,0.7267,0.0228,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,794,0.693,0.0,19062.0,1.1381,0.0,0.5679,0.0,0.6027,0.0,0.3667,0.0,0.456,0.0,0.5262,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,653,0.6109,0.0241,6904.0,1.07,0.0693,0.6849,0.0273,0.7274,0.0401,0.5613,0.0836,0.6298,0.0529,0.7165,0.0302,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,16,0.6894,0.0105,6744.0,1.0629,0.0262,0.5317,0.0368,0.2231,0.2802,0.202,0.3181,0.1928,0.2633,0.5025,0.0598,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,42,0.6643,0.0158,6904.0,1.1316,0.085,0.6119,0.0346,0.6275,0.0507,0.5419,0.0925,0.5738,0.0554,0.6363,0.0328,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,572,0.6929,0.0003,6744.0,1.1158,0.0651,0.5391,0.0206,0.3704,0.3704,0.0833,0.0833,0.136,0.136,0.5032,0.038,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,947,0.6175,0.0194,23992.0,1.4251,0.054,0.6954,0.0205,0.7204,0.0297,0.5808,0.0032,0.6429,0.0138,0.7122,0.0308,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,503,0.692,0.0,23672.0,1.4159,0.0,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,697,0.6187,0.0076,23992.0,1.4373,0.1722,0.6914,0.0082,0.7242,0.0126,0.6032,0.0293,0.6574,0.0122,0.718,0.0131,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,COX2_MD,edge_gcnconv,True,3.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,525,0.6926,0.0004,23672.0,1.2679,0.0455,0.5267,0.0146,0.4093,0.2926,0.1559,0.2087,0.1776,0.2284,0.5032,0.0535,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gcnconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,943,0.3164,0.046,2152.0,0.2763,0.0271,0.951,0.0175,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,982,0.8847,0.0513,1960.0,0.2549,0.0188,0.681,0.0211,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,932,0.876,0.037,2152.0,0.3385,0.049,0.6982,0.0147,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,969,1.225,0.0244,1960.0,0.3416,0.1361,0.5485,0.0137,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,979,0.2968,0.0206,6344.0,0.3325,0.0351,0.9542,0.0108,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,973,0.9171,0.0384,5960.0,0.3182,0.032,0.6674,0.0179,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,885,0.8256,0.028,6344.0,0.355,0.0565,0.7248,0.0122,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,972,1.22,0.0436,5960.0,0.3836,0.0252,0.5448,0.0182,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,997,0.3979,0.0794,3402.0,0.3458,0.0514,0.8935,0.033,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,949,0.9011,0.136,3018.0,0.304,0.0404,0.6685,0.0553,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,895,1.0264,0.0359,3402.0,0.3617,0.0205,0.6359,0.0215,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,955,1.3629,0.0425,3018.0,0.2773,0.0156,0.4625,0.0203,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,897,0.3977,0.0746,10890.0,0.3112,0.0113,0.8985,0.0348,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,991,0.9805,0.139,10122.0,0.3282,0.0205,0.6361,0.0641,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,902,0.9722,0.0448,10890.0,0.387,0.0129,0.6602,0.0226,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,909,1.3593,0.0518,10122.0,0.4669,0.0291,0.475,0.0276,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cpu,dilated_gnn,ENZYMES,gcnconv,False,1.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,978,0.4927,0.0883,4652.0,0.3612,0.0551,0.8472,0.0364,,,,,,,,,tu_base-d=cpu-type=dilated_gnn-dataset=ENZYMES-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
